epoch,accuracy,f1-score,iou_score,loss,val_accuracy,val_f1-score,val_iou_score,val_loss
0,0.9050291776657104,0.6439684629440308,0.5397049188613892,0.5699641704559326,0.8691040277481079,0.582256019115448,0.4545276165008545,0.7976832389831543
1,0.9597163200378418,0.799966037273407,0.6969348192214966,0.34868720173835754,0.9449711441993713,0.7612921595573425,0.6529403328895569,0.42390725016593933
2,0.9692091345787048,0.8428899645805359,0.747353196144104,0.28748875856399536,0.9652522206306458,0.8289689421653748,0.7265666127204895,0.3137871325016022
3,0.9743561744689941,0.8659834265708923,0.7781032919883728,0.2515326142311096,0.967028796672821,0.8373227119445801,0.7370592951774597,0.30077651143074036
4,0.9770525693893433,0.8810851573944092,0.7990007996559143,0.22783924639225006,0.9693520069122314,0.8199900984764099,0.7320683002471924,0.30460166931152344
5,0.9796019196510315,0.8918436169624329,0.8146297931671143,0.20944485068321228,0.9706916213035583,0.8518803715705872,0.7612847685813904,0.2740767300128937
6,0.9808024168014526,0.89885014295578,0.8245063424110413,0.1984444558620453,0.9739368557929993,0.8615020513534546,0.7759012579917908,0.25570178031921387
7,0.9824174642562866,0.9061591029167175,0.8357903361320496,0.18515631556510925,0.9779548048973083,0.8771808743476868,0.7974733710289001,0.22901193797588348
8,0.9833642840385437,0.9105046987533569,0.8426417112350464,0.177528977394104,0.9775096774101257,0.8792088031768799,0.7987881898880005,0.22910209000110626
9,0.9839321374893188,0.9140923619270325,0.8482679724693298,0.1714007705450058,0.9788472652435303,0.8795367479324341,0.801967978477478,0.22505179047584534
10,0.9852263331413269,0.9185261130332947,0.8553189635276794,0.16266800463199615,0.9786785840988159,0.8835873007774353,0.8064500689506531,0.2210000455379486
11,0.9858412146568298,0.9221391081809998,0.8606669902801514,0.15678101778030396,0.9796398282051086,0.8872473239898682,0.8114262223243713,0.21532268822193146
12,0.9864212870597839,0.9243690967559814,0.864696204662323,0.15200340747833252,0.979820191860199,0.8878359794616699,0.8126308917999268,0.2137802243232727
13,0.986524224281311,0.926837146282196,0.8682360649108887,0.1484244167804718,0.9779780507087708,0.8840370774269104,0.8070372343063354,0.22283406555652618
14,0.9867624044418335,0.9273772239685059,0.8693399429321289,0.14706525206565857,0.9790349006652832,0.8805380463600159,0.8034931421279907,0.22406630218029022
15,0.9877987504005432,0.9312659502029419,0.8758530616760254,0.13939952850341797,0.9811392426490784,0.8908249735832214,0.8174601793289185,0.2075711041688919
16,0.9884107708930969,0.9336227774620056,0.8797948360443115,0.1349649727344513,0.9810106158256531,0.8914152979850769,0.8185388445854187,0.20804160833358765
17,0.9887552857398987,0.9346377849578857,0.8817270398139954,0.13250930607318878,0.9811618328094482,0.8942000269889832,0.8232106566429138,0.20283310115337372
18,0.9889727830886841,0.9359633326530457,0.8835906982421875,0.130403533577919,0.9802666306495667,0.8910096287727356,0.8178374171257019,0.20972535014152527
19,0.9892779588699341,0.9378132224082947,0.8866809010505676,0.12712953984737396,0.9798615574836731,0.8894050717353821,0.8156095147132874,0.21321921050548553
20,0.9897716641426086,0.9396222233772278,0.8896869421005249,0.12342903763055801,0.9810020327568054,0.895575225353241,0.8243104219436646,0.20343801379203796
21,0.9896529316902161,0.9398927092552185,0.8901200890541077,0.12275752425193787,0.9824897050857544,0.8990057110786438,0.828022301197052,0.19720102846622467
22,0.9901717305183411,0.9420198798179626,0.8936439752578735,0.11901410669088364,0.982518196105957,0.8991010189056396,0.8300409317016602,0.19511619210243225
23,0.9906378984451294,0.943847119808197,0.8967963457107544,0.11532536894083023,0.9827333688735962,0.8958114385604858,0.8262999653816223,0.1993497759103775
24,0.990961492061615,0.9454556703567505,0.8994178175926208,0.11214546114206314,0.9822618365287781,0.8989617824554443,0.8295961618423462,0.19674938917160034
25,0.9908502697944641,0.9459478855133057,0.9000818729400635,0.11211024969816208,0.9827955365180969,0.9015543460845947,0.8332316279411316,0.19296573102474213
26,0.9910000562667847,0.9469522833824158,0.9017786979675293,0.11004644632339478,0.9818251132965088,0.9000348448753357,0.8304946422576904,0.19858509302139282
27,0.9912081956863403,0.9478659629821777,0.903313934803009,0.10820523649454117,0.982940673828125,0.9017754793167114,0.834220826625824,0.1920294463634491
28,0.9915493726730347,0.9490999579429626,0.9054428935050964,0.10579155385494232,0.9828192591667175,0.9040288925170898,0.8361682295799255,0.18991601467132568
29,0.9918420910835266,0.9499350190162659,0.907189130783081,0.10367414355278015,0.9835512638092041,0.9049271941184998,0.8382136225700378,0.1874564290046692
30,0.9920575022697449,0.9511317014694214,0.9090873599052429,0.10128845274448395,0.983238160610199,0.898708164691925,0.8311524987220764,0.19627362489700317
31,0.9920742511749268,0.9511768221855164,0.9092538356781006,0.10139939188957214,0.9828057289123535,0.9018426537513733,0.8343610167503357,0.19328077137470245
32,0.9922182559967041,0.9526156187057495,0.911549985408783,0.0987948551774025,0.9831830263137817,0.9023680686950684,0.8350242972373962,0.1924538016319275
33,0.9922270774841309,0.9527173042297363,0.9118819236755371,0.09855290502309799,0.9833855628967285,0.9029642343521118,0.8365669250488281,0.1901072859764099
34,0.9923229217529297,0.9537606835365295,0.9135157465934753,0.09665730595588684,0.9837334752082825,0.9034409523010254,0.8372321724891663,0.18893688917160034
