epoch,accuracy,f1-score,iou_score,loss,val_accuracy,val_f1-score,val_iou_score,val_loss
0,0.9199923872947693,0.6492220759391785,0.5530133247375488,0.535668134689331,0.8370372653007507,0.5892329216003418,0.42437753081321716,0.7389189004898071
1,0.9627752900123596,0.7842563390731812,0.6883549690246582,0.35510140657424927,0.9572743773460388,0.7688423991203308,0.6442039012908936,0.4024559259414673
2,0.9701734781265259,0.8295024037361145,0.7344469428062439,0.3014200031757355,0.9548746943473816,0.7999043464660645,0.6869597434997559,0.36353757977485657
3,0.9736694097518921,0.8542846441268921,0.7634086608886719,0.26920759677886963,0.962961733341217,0.826637864112854,0.7193483710289001,0.32246628403663635
4,0.9766611456871033,0.8686860799789429,0.7821624875068665,0.24761855602264404,0.9696779251098633,0.8486590385437012,0.7520930171012878,0.2834155559539795
5,0.9784993529319763,0.8797004818916321,0.7966941595077515,0.23107722401618958,0.9735208749771118,0.8619616031646729,0.7689846158027649,0.2633560001850128
6,0.9797772169113159,0.8872226476669312,0.8066866397857666,0.22007940709590912,0.9738882780075073,0.8644998669624329,0.7732318639755249,0.2583373188972473
7,0.980917751789093,0.8929067254066467,0.8149482607841492,0.2110605537891388,0.9763060808181763,0.8717944025993347,0.7858147621154785,0.24485662579536438
8,0.9816579222679138,0.8970885276794434,0.8207643032073975,0.20470941066741943,0.9761803150177002,0.8754563927650452,0.7921009063720703,0.23999032378196716
9,0.9825103878974915,0.9006378650665283,0.8262664675712585,0.1985236406326294,0.9767374396324158,0.8774972558021545,0.7932491898536682,0.23665796220302582
10,0.982948362827301,0.9031029939651489,0.8300670385360718,0.19434641301631927,0.9759597778320312,0.8696308732032776,0.7854630351066589,0.24786865711212158
11,0.9831295013427734,0.9050494432449341,0.832777202129364,0.191533163189888,0.9767046570777893,0.8797670602798462,0.7980626225471497,0.23347532749176025
12,0.9840837121009827,0.9091047644615173,0.8386778831481934,0.18474450707435608,0.9780698418617249,0.8837112188339233,0.8032294511795044,0.22714902460575104
13,0.9846834540367126,0.9115831851959229,0.8424928784370422,0.18064750730991364,0.9787294268608093,0.8827009201049805,0.8036395907402039,0.22692742943763733
14,0.985240638256073,0.9139553308486938,0.8461356163024902,0.17635230720043182,0.979895293712616,0.8862375617027283,0.8081696033477783,0.21970859169960022
15,0.985553503036499,0.9163941740989685,0.8495970368385315,0.17262087762355804,0.9788850545883179,0.8790634274482727,0.8009464740753174,0.2312372326850891
16,0.9853143692016602,0.9156331419944763,0.8488218784332275,0.17375241219997406,0.9795141816139221,0.8906594514846802,0.8134465217590332,0.2172100692987442
17,0.9860978722572327,0.9181349873542786,0.8527728915214539,0.16909681260585785,0.9803815484046936,0.8908754587173462,0.8146376609802246,0.21409972012043
18,0.9864804148674011,0.9206764698028564,0.8562994003295898,0.16520294547080994,0.9785662889480591,0.8886866569519043,0.8119552731513977,0.22077874839305878
19,0.9865573048591614,0.9207643866539001,0.8568301200866699,0.16460567712783813,0.9803789258003235,0.8903824090957642,0.8149576783180237,0.21479815244674683
20,0.9867173433303833,0.9216881990432739,0.8582536578178406,0.16287130117416382,0.9805763363838196,0.8928617835044861,0.8180095553398132,0.21214136481285095
21,0.9868670701980591,0.9226184487342834,0.8596274256706238,0.1613154113292694,0.9801937937736511,0.8946410417556763,0.8192475438117981,0.21171104907989502
22,0.9872159957885742,0.9241005182266235,0.8619570732116699,0.15886057913303375,0.9803339242935181,0.8943884968757629,0.8206366300582886,0.2104913890361786
23,0.987250030040741,0.9243531227111816,0.8624419569969177,0.15843452513217926,0.980230450630188,0.8907047510147095,0.8153846263885498,0.21497642993927002
24,0.9873313903808594,0.925114095211029,0.8636041283607483,0.15703563392162323,0.980882465839386,0.8957934975624084,0.8214026689529419,0.2075384259223938
25,0.9875132441520691,0.9263577461242676,0.8654191493988037,0.15512439608573914,0.981330156326294,0.89779132604599,0.8249526023864746,0.20555707812309265
26,0.9876616597175598,0.9270347952842712,0.8664244413375854,0.15421529114246368,0.9810155034065247,0.898958683013916,0.8244674801826477,0.2052854597568512
27,0.9877040386199951,0.9265157580375671,0.8659837245941162,0.15450488030910492,0.9814707040786743,0.8983026742935181,0.8262661099433899,0.20429734885692596
28,0.9880284667015076,0.9288044571876526,0.8693791627883911,0.1509796530008316,0.9808782339096069,0.8975331783294678,0.8244836330413818,0.20752748847007751
29,0.9880503416061401,0.9284883737564087,0.8691995143890381,0.1509043127298355,0.9812342524528503,0.8968298435211182,0.8241173624992371,0.20677658915519714
30,0.9881765842437744,0.9298005700111389,0.8708369731903076,0.14927008748054504,0.9812904596328735,0.8985811471939087,0.8263964653015137,0.20543399453163147
31,0.9884591102600098,0.9307094216346741,0.8724496364593506,0.1471405029296875,0.9819555878639221,0.9018842577934265,0.8299775719642639,0.19984613358974457
32,0.988644540309906,0.9315571784973145,0.8737388253211975,0.1461547464132309,0.9817211031913757,0.8973288536071777,0.8251605033874512,0.20527148246765137
33,0.9886690378189087,0.9315089583396912,0.874004065990448,0.1460188329219818,0.9818360209465027,0.8980289101600647,0.826317310333252,0.20361840724945068
34,0.9887673258781433,0.9318530559539795,0.8745640516281128,0.14518317580223083,0.9816117882728577,0.9003589153289795,0.828589141368866,0.20157238841056824
35,0.9889281988143921,0.9323614835739136,0.8754727840423584,0.14399123191833496,0.9820213317871094,0.9012322425842285,0.8303974270820618,0.2005481868982315
36,0.9890649318695068,0.9334255456924438,0.876954197883606,0.14245374500751495,0.9814882874488831,0.9010580778121948,0.8296398520469666,0.20239423215389252
