epoch,accuracy,f1-score,iou_score,loss,val_accuracy,val_f1-score,val_iou_score,val_loss
0,0.9176213145256042,0.6572978496551514,0.5623878836631775,0.5379590392112732,0.943591296672821,0.7371525764465332,0.6067889928817749,0.45965707302093506
1,0.9635280966758728,0.8058137893676758,0.7090518474578857,0.3326943516731262,0.9223096966743469,0.7218723893165588,0.6066259145736694,0.4893208146095276
2,0.9705209136009216,0.8431410789489746,0.751747190952301,0.2825476825237274,0.9613249897956848,0.8068962693214417,0.711909830570221,0.3322668671607971
3,0.97547447681427,0.8667017221450806,0.7818947434425354,0.24756155908107758,0.9518052935600281,0.8143771290779114,0.7051426768302917,0.34994035959243774
4,0.978915274143219,0.8835134506225586,0.8044840097427368,0.22111788392066956,0.9705283641815186,0.8574962019920349,0.7643526196479797,0.26995158195495605
5,0.9810198545455933,0.8968343138694763,0.8227599859237671,0.20029303431510925,0.9701321125030518,0.8622428774833679,0.7721843719482422,0.26317310333251953
6,0.982681155204773,0.9044625163078308,0.8342299461364746,0.18705032765865326,0.9785863757133484,0.8880622982978821,0.8074085712432861,0.21727581322193146
7,0.9841399192810059,0.910933792591095,0.8441710472106934,0.17558057606220245,0.9788386821746826,0.8909810781478882,0.8137773275375366,0.21201835572719574
8,0.9851133227348328,0.9163365364074707,0.8520837426185608,0.1666044443845749,0.981433093547821,0.897057056427002,0.8251057863235474,0.19798797369003296
9,0.9859524369239807,0.920743465423584,0.859304666519165,0.15840591490268707,0.9817532300949097,0.9014893174171448,0.8303468227386475,0.19164851307868958
10,0.986674427986145,0.9247521758079529,0.8652563095092773,0.15154433250427246,0.9807409048080444,0.8986948728561401,0.8272146582603455,0.19736091792583466
11,0.986979067325592,0.9265536665916443,0.8681800961494446,0.14829961955547333,0.9799811244010925,0.8977896571159363,0.8236481547355652,0.20216123759746552
12,0.9869547486305237,0.9277673363685608,0.8698603510856628,0.14672726392745972,0.9832193851470947,0.9012289643287659,0.8334084749221802,0.18845054507255554
13,0.9883816242218018,0.9329090714454651,0.8785720467567444,0.13637970387935638,0.9838964343070984,0.9077107310295105,0.8412483930587769,0.17945842444896698
14,0.9892688989639282,0.9366908073425293,0.8847842216491699,0.12897467613220215,0.9837246537208557,0.9108726382255554,0.8457440137863159,0.17620350420475006
15,0.9895561933517456,0.9387497901916504,0.8882689476013184,0.12533238530158997,0.9839529395103455,0.913482666015625,0.8483991026878357,0.17249956727027893
16,0.9900322556495667,0.9409200549125671,0.8919376134872437,0.12120292335748672,0.9850676655769348,0.9154388308525085,0.8519116640090942,0.16834314167499542
17,0.9904337525367737,0.942366898059845,0.8943342566490173,0.11825335025787354,0.9852430820465088,0.9138085842132568,0.8512519598007202,0.16911230981349945
18,0.9906120300292969,0.9435137510299683,0.8965462446212769,0.11586223542690277,0.9848806858062744,0.9120766520500183,0.8489457964897156,0.17263048887252808
19,0.9909462332725525,0.9443453550338745,0.8979540467262268,0.11419978737831116,0.9849473834037781,0.9146298170089722,0.8519811034202576,0.16966800391674042
20,0.9910181164741516,0.9453127384185791,0.8995701670646667,0.1123189926147461,0.98481285572052,0.9166679382324219,0.854455828666687,0.16761735081672668
21,0.9912697076797485,0.9465230107307434,0.9016914963722229,0.11000769585371017,0.9857566356658936,0.9184412956237793,0.8575583696365356,0.16282695531845093
22,0.9916365146636963,0.9486451148986816,0.9050514698028564,0.10595329105854034,0.9855959415435791,0.9181841015815735,0.8574945330619812,0.16329827904701233
23,0.9918959140777588,0.9497265815734863,0.9069622159004211,0.10398300737142563,0.9861701130867004,0.9203324317932129,0.8608222007751465,0.15981608629226685
24,0.9923519492149353,0.9517534971237183,0.9106049537658691,0.09970050305128098,0.9862411022186279,0.918333113193512,0.8581587076187134,0.16209183633327484
25,0.9926174879074097,0.9529060125350952,0.9125653505325317,0.09760528057813644,0.9863566160202026,0.9216427803039551,0.8627266883850098,0.1576271951198578
26,0.9927239418029785,0.9528844356536865,0.9127457737922668,0.09711834043264389,0.986434817314148,0.9201140403747559,0.8609615564346313,0.15955932438373566
27,0.9926557540893555,0.9533876776695251,0.9137254953384399,0.09642598778009415,0.9863188862800598,0.92115718126297,0.8625506162643433,0.15909239649772644
28,0.9930976033210754,0.9551101922988892,0.916411817073822,0.09318513423204422,0.9864002466201782,0.9221528172492981,0.863871157169342,0.15760934352874756
29,0.9930709004402161,0.9553015232086182,0.9166608452796936,0.09290896356105804,0.9864474534988403,0.9225834608078003,0.8638994097709656,0.15767410397529602
30,0.9932926893234253,0.9562715888023376,0.9184751510620117,0.09094276279211044,0.9867472052574158,0.9220208525657654,0.8638625741004944,0.15694212913513184
31,0.9931886792182922,0.9551874995231628,0.9168887138366699,0.09248170256614685,0.986361563205719,0.9235293865203857,0.865201473236084,0.15652918815612793
32,0.9933660626411438,0.9566799402236938,0.9190896153450012,0.09010203182697296,0.9865982532501221,0.9223761558532715,0.8641093969345093,0.15732058882713318
33,0.9934479594230652,0.9577550292015076,0.9209141731262207,0.08836394548416138,0.9868064522743225,0.9218865036964417,0.8642293810844421,0.1575583964586258
34,0.9936988949775696,0.9591473937034607,0.92305588722229,0.0858723595738411,0.9865673184394836,0.9211764931678772,0.863288402557373,0.15999673306941986
35,0.9937595129013062,0.9591450691223145,0.9233334064483643,0.0855630561709404,0.9864843487739563,0.9186460375785828,0.8599412441253662,0.16280029714107513
36,0.993817150592804,0.9598594903945923,0.9244304299354553,0.08425747603178024,0.9867756962776184,0.9231129884719849,0.8657143115997314,0.15663594007492065
