epoch,accuracy,f1-score,iou_score,loss,val_accuracy,val_f1-score,val_iou_score,val_loss
0,0.9199612736701965,0.6694663763046265,0.5792344808578491,0.5192627310752869,0.9505422115325928,0.7506712675094604,0.6443947553634644,0.4185173213481903
1,0.9642186760902405,0.8170294165611267,0.7226977348327637,0.3195238411426544,0.926914632320404,0.736234188079834,0.6163420677185059,0.4665781855583191
2,0.9743497371673584,0.8671199083328247,0.7828471064567566,0.24782335758209229,0.8393061757087708,0.4465894103050232,0.35236427187919617,0.8456143140792847
3,0.9791069626808167,0.8898518681526184,0.8133692145347595,0.21184881031513214,0.8782193660736084,0.6103421449661255,0.4831536114215851,0.6525208353996277
4,0.9808065891265869,0.9002264738082886,0.828025221824646,0.1951715648174286,0.9530616998672485,0.7899970412254333,0.6857830286026001,0.3673756718635559
5,0.9830713272094727,0.9121501445770264,0.8456034064292908,0.17507199943065643,0.9632700681686401,0.8474367260932922,0.7522704601287842,0.28845441341400146
6,0.9855755567550659,0.9210945963859558,0.8598837852478027,0.15805286169052124,0.97248375415802,0.8724502921104431,0.7890527844429016,0.24284043908119202
7,0.9869478344917297,0.9277951717376709,0.8705868721008301,0.1457357257604599,0.9821524024009705,0.8987283706665039,0.8254246711730957,0.196497842669487
8,0.9883151650428772,0.933753252029419,0.8802337646484375,0.13403932750225067,0.98353111743927,0.9067620635032654,0.8375048041343689,0.18257412314414978
9,0.9890222549438477,0.936962902545929,0.8857123255729675,0.12776552140712738,0.9853896498680115,0.9113557934761047,0.8485664129257202,0.16954804956912994
10,0.9894725680351257,0.9389042854309082,0.8889861106872559,0.12411312758922577,0.9868409037590027,0.922061026096344,0.8628886342048645,0.15319570899009705
11,0.9869502186775208,0.9289340376853943,0.8728931546211243,0.14296938478946686,0.9771466255187988,0.889587938785553,0.814553439617157,0.22259148955345154
12,0.9782754182815552,0.9011483192443848,0.8280983567237854,0.19904504716396332,0.9834217429161072,0.907544732093811,0.8409862518310547,0.18028560280799866
13,0.9875829815864563,0.9325516223907471,0.8781835436820984,0.13715395331382751,0.9857532382011414,0.9180979132652283,0.8565777540206909,0.1607901006937027
14,0.9896061420440674,0.9402869939804077,0.8913867473602295,0.12130296230316162,0.9874794483184814,0.925595760345459,0.8684535026550293,0.14686501026153564
15,0.9907447099685669,0.9452232122421265,0.8997535705566406,0.11178090423345566,0.9877868890762329,0.9269887208938599,0.8708080649375916,0.1443377435207367
16,0.9913922548294067,0.9479565620422363,0.9044095277786255,0.1063055470585823,0.9886319637298584,0.9295687675476074,0.8752396106719971,0.1390794962644577
17,0.9919042587280273,0.9494590759277344,0.9073256850242615,0.10292686522006989,0.9885433912277222,0.9290697574615479,0.8749974966049194,0.1397312879562378
18,0.9920118451118469,0.950570285320282,0.9088921546936035,0.10120411962270737,0.9887745976448059,0.9304550886154175,0.8774076700210571,0.13753493130207062
19,0.9923390746116638,0.9519447088241577,0.9114422798156738,0.09827923029661179,0.9888181090354919,0.9308915138244629,0.8781091570854187,0.13678893446922302
20,0.992569088935852,0.9535177946090698,0.913986325263977,0.09525040537118912,0.9891703128814697,0.9325888752937317,0.8804789781570435,0.13397440314292908
21,0.9928286075592041,0.9546126127243042,0.9160776734352112,0.09306934475898743,0.9892926216125488,0.9320183992385864,0.8805401921272278,0.13431189954280853
22,0.993103563785553,0.9558103084564209,0.9181296825408936,0.0904896929860115,0.9892715811729431,0.9331432580947876,0.8817657828330994,0.13293543457984924
23,0.9932860136032104,0.9560931921005249,0.9187799692153931,0.08981379866600037,0.9896003007888794,0.9346717000007629,0.8844594955444336,0.13029877841472626
24,0.9925901293754578,0.9538475275039673,0.9146555662155151,0.09477493166923523,0.9893382787704468,0.9329442977905273,0.8817534446716309,0.13351823389530182
25,0.9933228492736816,0.9571297764778137,0.9203862547874451,0.08805927634239197,0.9895033240318298,0.9343177080154419,0.8839156031608582,0.13102129101753235
26,0.9936011433601379,0.9581226110458374,0.9224317073822021,0.08577995002269745,0.9895191192626953,0.9345500469207764,0.8840507864952087,0.13076351583003998
27,0.9939344525337219,0.9593487977981567,0.9244956970214844,0.0832047313451767,0.98980712890625,0.9356926083564758,0.8860228657722473,0.12855564057826996
