epoch,accuracy,f1-score,iou_score,loss,val_accuracy,val_f1-score,val_iou_score,val_loss
0,0.9224450588226318,0.6463636159896851,0.548500120639801,0.5368520021438599,0.938433051109314,0.6803777813911438,0.5567740201950073,0.5203614830970764
1,0.9596931338310242,0.774046778678894,0.6717926859855652,0.3753117024898529,0.9547489285469055,0.7452898621559143,0.6365813612937927,0.4118233621120453
2,0.9660961627960205,0.8063316345214844,0.7070765495300293,0.3340991735458374,0.9580250382423401,0.7962630987167358,0.6797580122947693,0.36503157019615173
3,0.9699041843414307,0.8289031386375427,0.7312801480293274,0.3064731955528259,0.9638951420783997,0.8045941591262817,0.7023773193359375,0.33867961168289185
4,0.9719319939613342,0.8417454361915588,0.7464979290962219,0.28918689489364624,0.9676002860069275,0.8284497857093811,0.7255173921585083,0.31247344613075256
5,0.9739043116569519,0.8539866209030151,0.7612898945808411,0.27263152599334717,0.9654444456100464,0.8261935710906982,0.7279735207557678,0.3145645558834076
6,0.9753106236457825,0.8639675974845886,0.7729834318161011,0.25981441140174866,0.9720580577850342,0.8440468311309814,0.7505067586898804,0.28539952635765076
7,0.9768304228782654,0.8688325881958008,0.7803300619125366,0.25118663907051086,0.972369909286499,0.8515958786010742,0.7567315697669983,0.27868250012397766
8,0.977872371673584,0.8753899931907654,0.7887037992477417,0.2421456277370453,0.9719814658164978,0.8529403209686279,0.7594302892684937,0.2774696350097656
9,0.9787865877151489,0.8794599771499634,0.7942245602607727,0.23563776910305023,0.9726178646087646,0.8437120914459229,0.7533759474754333,0.28362107276916504
10,0.9792450666427612,0.884101152420044,0.800375759601593,0.2296825796365738,0.9744997024536133,0.860048770904541,0.7704854607582092,0.2641366422176361
11,0.9798465371131897,0.8856828212738037,0.8030710816383362,0.22649416327476501,0.9733480215072632,0.8438522815704346,0.7573807835578918,0.28094545006752014
12,0.9803051352500916,0.8881326913833618,0.8062598705291748,0.2228843718767166,0.9747599363327026,0.8590400218963623,0.7709269523620605,0.2644323408603668
13,0.9810714721679688,0.8910218477249146,0.81081622838974,0.21778640151023865,0.9753886461257935,0.8674077987670898,0.7790334820747375,0.2555857002735138
14,0.9813305735588074,0.8944705724716187,0.8148201107978821,0.21381454169750214,0.976357102394104,0.8645134568214417,0.7787765264511108,0.2561797499656677
15,0.9818222522735596,0.8963478207588196,0.8180127739906311,0.2101649045944214,0.9754602909088135,0.8687368035316467,0.7826319932937622,0.2540242671966553
16,0.9821843504905701,0.8979613780975342,0.820533275604248,0.2074519842863083,0.9764171242713928,0.8674027323722839,0.7827585339546204,0.2528682053089142
17,0.9827781915664673,0.9007411003112793,0.8244192600250244,0.20303796231746674,0.9760065078735352,0.8634229302406311,0.7764918804168701,0.2583490014076233
18,0.9826966524124146,0.9013062119483948,0.8250023126602173,0.20271863043308258,0.9764381647109985,0.8717445135116577,0.7859484553337097,0.24979601800441742
19,0.9829339385032654,0.9023633599281311,0.8267496824264526,0.2006852924823761,0.9775403738021851,0.8751940727233887,0.7915548086166382,0.2435196191072464
20,0.9833077788352966,0.904132604598999,0.8292034864425659,0.19809293746948242,0.9753250479698181,0.8696092367172241,0.7845441102981567,0.25347867608070374
21,0.9834962487220764,0.9047602415084839,0.8305760025978088,0.19663411378860474,0.977361261844635,0.8755936026573181,0.7922108769416809,0.24276535212993622
22,0.9838837385177612,0.9063972234725952,0.8330747485160828,0.19374939799308777,0.977481484413147,0.8697429895401001,0.7862361669540405,0.24940310418605804
23,0.9843169450759888,0.9090335965156555,0.8364431858062744,0.19020013511180878,0.9763309955596924,0.8685295581817627,0.7841805815696716,0.25290313363075256
24,0.9843927025794983,0.9090876579284668,0.8369183540344238,0.18954400718212128,0.9776417016983032,0.8769129514694214,0.7926840782165527,0.2418738752603531
25,0.9844810962677002,0.9092985987663269,0.8373650908470154,0.18905742466449738,0.9778584837913513,0.8781911134719849,0.794842541217804,0.23989424109458923
26,0.9846692681312561,0.9103426337242126,0.8389153480529785,0.18737156689167023,0.9781109094619751,0.8733707666397095,0.7912869453430176,0.24457812309265137
27,0.9850236177444458,0.9113134145736694,0.8406767249107361,0.18549317121505737,0.9784113168716431,0.8767886161804199,0.7951331734657288,0.23934690654277802
28,0.9848325848579407,0.9116968512535095,0.8409590721130371,0.18531855940818787,0.9779372811317444,0.8794872760772705,0.7971511483192444,0.23947347700595856
29,0.9849592447280884,0.9119890928268433,0.8414205312728882,0.18484342098236084,0.9783816933631897,0.8802143931388855,0.7991623878479004,0.2377454936504364
30,0.9852481484413147,0.913438618183136,0.8435913324356079,0.18236461281776428,0.9784461259841919,0.8756282329559326,0.7947117686271667,0.24198850989341736
31,0.9851257801055908,0.9141805768013,0.8446821570396423,0.18146005272865295,0.9771358370780945,0.8754460215568542,0.7929505109786987,0.2447313368320465
32,0.9855239987373352,0.9150221943855286,0.8459188342094421,0.17996996641159058,0.9783254265785217,0.8791115880012512,0.7977070808410645,0.23819322884082794
33,0.9858158826828003,0.9163331985473633,0.8480809330940247,0.1775255799293518,0.9788190722465515,0.8745351433753967,0.7939391732215881,0.24136491119861603
34,0.9860345125198364,0.9169338345527649,0.8489500284194946,0.17653413116931915,0.9785861968994141,0.8829108476638794,0.8019626140594482,0.23365013301372528
35,0.9859899878501892,0.9174212217330933,0.8495970368385315,0.17578355967998505,0.9784557819366455,0.8828996419906616,0.8030789494514465,0.23544630408287048
36,0.9859716296195984,0.9174022674560547,0.8498027324676514,0.17554613947868347,0.9788507223129272,0.8800806403160095,0.8004292845726013,0.23610517382621765
37,0.9860293865203857,0.9182348847389221,0.8508107662200928,0.17448389530181885,0.9789578914642334,0.8832538723945618,0.8031404614448547,0.23289813101291656
38,0.9861755967140198,0.9185500144958496,0.8515422344207764,0.17381985485553741,0.978563666343689,0.8790072798728943,0.7998023629188538,0.2374824732542038
